"All transactions for ktamas"
Date,Description,Currency,Amount,Type,Tags,Account,Status,kovacs.tamas.hun@gmail.com,"László Ratskó","Virág Zoltán"
2011-09-21,Sebkötözés,HUF,"+ 3,000.00",Expense,Doctor,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-21,Vodafone,HUF,"+ 5,000.00",Expense,Phone,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-21,Internet,HUF,"+ 5,025.00",Expense,Internet,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-20,"Ebéd - McDonalds",HUF,"+ 1,490.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-20,"Reggeli - Kisbolt",HUF,"+ 634.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-20,"Vacsora - McDonalds",HUF,"+ 1,480.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-19,"To wallet",HUF,"+ 10,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-09-19,"To wallet",HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-09-19,"Reggeli - Kisbolt",HUF,"+ 220.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-19,Tesco,HUF,"+ 1,460.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-19,"Iwebs Office - Cukor",HUF,"+ 530.00",Expense,"Iwebs Office",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-19,"Iwebs Office - Tej",HUF,"+ 150.00",Expense,"Iwebs Office",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-19,"Iwebs Office - Kávé",HUF,"+ 1,600.00",Expense,"Iwebs Office",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-19,Ragtapasz,HUF,"+ 725.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-18,Kisbolt,HUF,"+ 470.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-17,"Payment To: Habostorta Kft.",HUF,"+ 1,000.00",Expense,"Web & IT",Paypal,Cleared,"Get 0.00",0.00,0.00
2011-09-17,Balance,HUF,"+ 3,881.00",Expense,Balance,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-17,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-09-17,Füzetek,HUF,"+ 1,480.00",Expense,University,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-17,"Papír törlő",HUF,"+ 295.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-17,Tesco,HUF,"+ 3,460.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-16,"Vacsora - Pizza",HUF,"+ 1,000.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-16,"Reggeli - Kisbolt",HUF,"+ 630.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-16,"Payment To: Habostorta Kft.",HUF,"+ 4,160.00",Expense,"Web & IT",Paypal,Cleared,"Get 0.00",0.00,0.00
2011-09-15,Melegszendvics,HUF,"+ 300.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-15,Ásványvíz,HUF,"+ 150.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-15,"Vacsora - Burger King",HUF,"+ 850.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-14,"Reggeli - Kisbolt",HUF,"+ 425.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-14,"To Paypal",HUF,"+ 10,260.00",Transfer,"To Paypal","OTP -> Paypal",Cleared,"Get 0.00",0.00,0.00
2011-09-14,"To OTP",HUF,"+ 16,000.00",Transfer,"To OTP","Pénztárca -> OTP",Cleared,"Get 0.00",0.00,0.00
2011-09-14,"Anyáéktól vissza",HUF,"+ 16,000.00",Income,"From mums",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-14,Közösköltség,HUF,"+ 8,000.00",Expense,"Community fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,Füzet,HUF,"+ 90.00",Expense,University,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,"Ebéd - Kínai",HUF,"+ 860.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,"3 BKV jegy",HUF,"+ 960.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,Kávé,HUF,"+ 60.00",Expense,Cafe,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,"Vacsora - Kisbolt",HUF,"+ 590.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,"Reggeli - Kisbolt",HUF,"+ 190.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-13,Bérlet,HUF,"+ 3,850.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-12,"To wallet",HUF,"+ 18,190.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-09-12,Kötszer,HUF,"+ 450.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-12,"Reggeli - Kisbolt",HUF,"+ 495.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-12,"Vacsora - Kisbolt",HUF,"+ 105.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-11,"Mamáéktól szülinapra",HUF,"+ 10,000.00",Income,Gift,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-10,"BKV jegy",HUF,"+ 320.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-10,Vonatjegy,HUF,"+ 2,200.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-09,Tesco,HUF,"+ 875.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-08,Bevásárlások,HUF,"+ 5,970.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-08,"Ebéd - Tesco",HUF,"+ 360.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-08,Tesco,HUF,"+ 200.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-07,"ebéd meki",HUF,"+ 1,390.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-07,"HTC Wildfire S",HUF,"+ 56,810.00",Expense,Electronics,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-09-07,Telefon,HUF,"+ 3,000.00",Expense,Phone,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-06,"Ebéd - Tesco",HUF,"+ 530.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-06,"Fagyi McDonalds",HUF,"+ 490.00",Expense,Food,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-06,"Reggeli - Kisbolt",HUF,"+ 415.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-06,Fodrász,HUF,"+ 2,500.00",Expense,Hair,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-06,Lakbér,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-09-05,"To New York 2012",HUF,"+ 40,000.00",Expense,"To savings",Megtakarítás,Cleared,"Get 0.00",0.00,0.00
2011-09-05,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-05,"To savings",HUF,"+ 60,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-09-05,"Reggeli - Kisbolt",HUF,"+ 220.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-05,"Fila hátizsák",HUF,"+ 3,000.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-05,Fizetés,HUF,"+ 245,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-09-03,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-09-03,"Old spice spray",HUF,"+ 860.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-03,"Felmosófej, Cillit Bang",HUF,"+ 1,670.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-03,Tesco,HUF,"+ 4,235.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-02,Ragtapasz,HUF,"+ 645.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-02,"Ebéd - McDonalds",HUF,"+ 1,470.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-02,"Reggeli - Kisbolt",HUF,"+ 485.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-01,"Ebéd - Kínai",HUF,"+ 1,060.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-09-01,"Reggeli - Kisbolt",HUF,"+ 365.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,Balance,HUF,"+ 2,770.00",Expense,Balance,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,"Vacsora - Pizza",HUF,"+ 1,350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,"Reggeli - Kisbolt",HUF,"+ 475.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,"Ebéd - McDonalds",HUF,"+ 1,010.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,Villanyszámla,HUF,"+ 3,940.00",Expense,Electricity,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,Anyáéknak,HUF,"+ 25,000.00",Expense,"To Mums",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-31,"From savings",HUF,"+ 30,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-30,"Vacsora - Kisbolt",HUF,"+ 200.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-30,"Ebéd - Kínai",HUF,"+ 480.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-30,"Reggeli - Kisbolt",HUF,"+ 500.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-29,"Ebéd - Pizza",HUF,"+ 1,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-29,"Reggeli - Kisbolt",HUF,"+ 300.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-27,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-27,"Dávid parfüm",HUF,"+ 800.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-27,Spar,HUF,"+ 1,200.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-26,"Ebéd - Kínai",HUF,"+ 650.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-26,"Reggeli - Kisbolt",HUF,"+ 485.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-26,Spar,HUF,"+ 2,400.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-25,"Ebéd - Pizza",HUF,"+ 1,600.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-25,"Reggeli - Kisbolt",HUF,"+ 275.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-25,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-24,"Ebéd - Kínai",HUF,"+ 480.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-24,"Reggeli - Kisbolt",HUF,"+ 310.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-24,"Közös költség",HUF,"+ 8,000.00",Expense,"Community fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-23,"Reggeli - Kisbolt",HUF,"+ 525.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-23,"Ebéd - Pizza",HUF,"+ 700.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-23,Internet,HUF,"+ 5,000.00",Expense,Internet,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-23,Díjbeszedő,HUF,"+ 5,495.00",Expense,"Water fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-23,Villanyszámla,HUF,"+ 5,775.00",Expense,Electricity,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-22,Ragtapasz,HUF,"+ 790.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-22,"To wallet",HUF,"+ 30,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-22,"Ebéd - McDonalds",HUF,"+ 1,460.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-22,Elem,HUF,"+ 350.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-22,"Reggeli - Kisbolt",HUF,"+ 280.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-21,"From savings",HUF,"+ 30,000.00",Transfer,"From savings","Megtakarítás -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2011-08-21,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-19,"Reggeli - McDonalds",HUF,"+ 500.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-19,Kisbolt,HUF,"+ 2,390.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-19,"Kötszer, Algoflex",HUF,"+ 1,930.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-18,"Reggeli - KFC",HUF,"+ 500.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-18,"Ebéd - Kínai",HUF,"+ 680.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-17,"Reggeli - Pékség",HUF,"+ 400.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-17,"Ebéd - Kínai",HUF,"+ 680.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-17,Sebkötözés,HUF,"+ 3,000.00",Expense,Doctor,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-16,"Ebéd - Kínai",HUF,"+ 680.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-16,"Reggeli - McDonalds",HUF,"+ 700.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-16,"Vacsora - Pizza",HUF,"+ 1,300.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-15,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-15,"Reggeli - McDonalds",HUF,"+ 700.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-15,Kötszer,HUF,"+ 325.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-13,"Vacsora - Pizza",HUF,"+ 1,490.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-12,"Reggeli - McDonalds",HUF,"+ 1,050.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-12,"Vacsora - Pizza",HUF,"+ 1,350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-11,"Reggeli - KFC, McDonalds",HUF,"+ 900.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-11,Kötszer,HUF,"+ 355.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-11,"Ebéd - McDonalds",HUF,"+ 700.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-10,Balance,HUF,"+ 5,450.00",Expense,Balance,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-10,"To wallet",HUF,"+ 2,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-10,"From savings",HUF,"+ 40,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-10,Taxi,HUF,"+ 3,800.00",Expense,Taxi,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-10,"BKV fuck",HUF,"+ 7,200.00",Expense,Fuck,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-10,"Buszjegy tömb",HUF,"+ 2,800.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-10,"Köröm műtét",HUF,"+ 38,000.00",Expense,Doctor,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-08-09,"Ádám karkötő",HUF,"+ 3,050.00",Expense,Gifts,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-09,"Kötszer, kenőcs",HUF,"+ 1,560.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-09,"Vacsora - Pizza",HUF,"+ 1,350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-09,"Ebéd - Tesco",HUF,"+ 360.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-09,"Reggeli - Kisbolt",HUF,"+ 220.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-08,Nestea,HUF,"+ 220.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-08,"Vacsora - Kisbolt",HUF,"+ 995.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-08,Vonatjegy,HUF,"+ 1,830.00",Expense,"Public Transport,Holiday",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-07,Lángos,HUF,"+ 1,590.00",Expense,"Lunch,Holiday",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-06,"Ádám napszemüveg",HUF,"+ 1,000.00",Expense,Gifts,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-06,Napszemüveg,HUF,"+ 2,590.00",Expense,"Clothing,Holiday",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-05,Fülhallgató,HUF,"+ 2,190.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-05,"Hell energia ital",HUF,"+ 180.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-05,"Ebéd - Tesco",HUF,"+ 310.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-05,Vonatjegy,HUF,"+ 1,650.00",Expense,"Public Transport,Holiday",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-05,"To savings",HUF,"+ 100,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-08-05,"To wallet",HUF,"+ 5,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-05,Fizetés,HUF,"+ 195,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-08-05,"Reggeli - Kisbolt",HUF,"+ 495.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-04,"Pizza, Zoli",HUF,"+ 240.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-04,"Reggeli - Kisbolt",HUF,"+ 680.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-03,Fánkok,HUF,"+ 435.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-03,Sporttáska,HUF,"+ 4,000.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-03,"Reggeli - Kisbolt",HUF,"+ 330.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-02,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-08-02,Lakbér,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-08-02,"Reggeli - Kisbolt",HUF,"+ 220.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-02,"Ebéd - Kisbolt",HUF,"+ 325.00",Expense,"Breakfast,Lunch",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,"Reggeli - Kisbolt",HUF,"+ 235.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,Tusfürdő,HUF,"+ 660.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,Tesco,HUF,"+ 1,550.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,"To savings",HUF,"+ 10,000.00",Transfer,"To savings","Pénztárca -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-08-01,"Wc papír, mosogatószivacs",HUF,"+ 1,170.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,Monitorkábel,HUF,"+ 1,890.00",Expense,Electronics,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,Fürdőgatya,HUF,"+ 1,200.00",Expense,"Clothing,Holiday",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,Pólók,HUF,"+ 4,490.00",Expense,Clothing,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-08-01,Fürdőnadrág,HUF,"+ 4,990.00",Expense,"Clothing,Holiday",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-31,Tesco,HUF,"+ 2,810.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-30,"Ebéd - KFC",HUF,"+ 800.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-30,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-07-30,"To wallet",HUF,"+ 16,795.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-07-30,"To kézpénz",HUF,"+ 16,795.00",Transfer,"To cash","Pénztárca -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2011-07-29,"Ebéd - Tesco",HUF,"+ 450.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-29,"Reggeli - Kisbolt",HUF,"+ 230.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-29,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-28,"Tesco - Ebéd",HUF,"+ 450.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-28,"Tesco kaja",HUF,"+ 50.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-28,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-28,Tesco,HUF,"+ 730.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-27,"Ebéd - McDonalds",HUF,"+ 1,190.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-26,"Reggeli - Kisbolt",HUF,"+ 265.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-26,"Ebéd - Tesco",HUF,"+ 860.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-25,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-07-25,"Ebéd - Tesco",HUF,"+ 385.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-25,"Reggeli - Pékség",HUF,"+ 185.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-25,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-22,"Reggeli - Kisbolt",HUF,"+ 265.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-21,"Vacsora - Pizza",HUF,"+ 1,900.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-19,"Ebéd - Tesco",HUF,"+ 325.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-19,"Ebéd - Tesco",HUF,"+ 140.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-18,"Ebéd - Tesco",HUF,"+ 325.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-18,"Vacsora - Pizza",HUF,"+ 1,350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-17,"Vacsora - Pizza",HUF,"+ 1,350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-15,"Efott - Vonat",HUF,"+ 2,370.00",Expense,"Public Transport,Efott",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-15,Bolt,HUF,"+ 655.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-15,"Efott - Kaja",HUF,"+ 300.00",Expense,Efott,Pénztárca,Cleared,"Get 0.00",0.00,0.00
